epoch	batch	iter	loss	loss_cls	loss_box	OBOA	MAE	MAEP	MAEN	lr
1	65	65	4.352395534515381	1.3605211973190308	2.9918742179870605	0.0	0.855959607070707	0.855959607070707	0.3573394683938969	5e-05
1	66	66	4.753297805786133	1.453709363937378	3.299588203430176	1.0	0.2886029307598039	0.5666666833333334	0.2886029307598039	5e-05
1	67	67	5.034790992736816	1.4596043825149536	3.5751867294311523	1.0	0.14114549189427716	0.14114549189427716	0.4845938326330533	5e-05
1	68	68	5.099398136138916	1.4542522430419922	3.645145893096924	1.0	0.24369656691086694	0.039384326050986	0.24369656691086694	5e-05
1	69	69	4.353862762451172	1.378108024597168	2.975754737854004	0.0	4.119963395604395	4.119963395604395	0.015242491432068572	5e-05
1	70	70	4.011084079742432	1.3012934923171997	2.7097907066345215	0.0	0.6818182272727271	0.6818182272727271	0.48459010492886184	5e-05
1	71	71	5.10374641418457	1.3372581005096436	3.7664880752563477	0.0	0.27999999000000003	0.08641976543209884	0.27999999000000003	5e-05
1	72	72	4.946134567260742	1.486877679824829	3.459257125854492	1.0	2.3809523685969225e-08	2.3809523685969225e-08	0.11238395699713451	5e-05
1	73	73	4.274085998535156	1.4044873714447021	2.869598865509033	1.0	0.19047618121693122	11.8333335	0.19047618121693122	5e-05
1	74	74	4.103167533874512	1.3771281242370605	2.726039171218872	0.0	0.6826923255494504	0.6826923255494504	0.14965060872671523	5e-05
1	75	75	4.445700645446777	1.3829803466796875	3.06272029876709	0.0	0.39523810000000004	0.39523810000000004	0.33634315629265626	5e-05
1	76	76	4.5182695388793945	1.4211692810058594	3.097100257873535	0.0	2.8000000333333332	2.8000000333333332	0.3366050564768565	5e-05
1	77	77	4.2960004806518555	1.3680408000946045	2.927959442138672	1.0	0.3041558308225108	0.4102564358974359	0.3041558308225108	5e-05
1	78	78	4.652723789215088	1.3860223293304443	3.2667014598846436	1.0	0.2873931495726496	0.028749415604227984	0.2873931495726496	5e-05
1	79	79	4.5470733642578125	1.3529354333877563	3.1941380500793457	0.0	0.45370369444444447	0.03769844047619042	0.45370369444444447	5e-05
1	80	80	4.411346912384033	1.3273411989212036	3.084005832672119	1.0	0.1719577136243385	0.1719577136243385	0.31182794623655913	5e-05
1	81	81	5.432588577270508	1.4441605806350708	3.9884281158447266	1.0	0.3055555277777778	0.3160714410714287	0.3055555277777778	5e-05
1	82	82	5.354700565338135	1.3895936012268066	3.965106964111328	0.0	0.34640648716166117	1.069928647863832	0.34640648716166117	5e-05
1	83	83	4.966458797454834	1.437512993812561	3.5289459228515625	1.0	0.09999999130434781	0.6176470735294117	0.09999999130434781	5e-05
1	84	84	4.400477409362793	1.383060336112976	3.0174171924591064	0.0	5.926984193650793	5.926984193650793	0.01965997016144409	5e-05
1	85	85	4.972161293029785	1.4069859981536865	3.5651752948760986	1.0	0.022081215236966045	0.022081215236966045	0.39130434057971014	5e-05
1	86	86	3.816202163696289	1.4052492380142212	2.4109530448913574	0.0	0.680035616269532	0.680035616269532	0.5445168970986143	5e-05
1	87	87	4.514701843261719	1.4997782707214355	3.014923572540283	1.0	0.15416665625000003	0.0247475202020202	0.15416665625000003	5e-05
1	88	88	4.03187370300293	1.2989027500152588	2.732970714569092	0.0	5.190476238095237	5.190476238095237	0.033196480322933875	5e-05
2	1	89	4.097033500671387	1.3756392002105713	2.7213940620422363	0.0	0.1611111152777777	0.1611111152777777	0.36348907750379705	5e-05
2	2	90	5.15592622756958	1.3457775115966797	3.8101487159729004	0.0	1.4500001	1.4500001	0.2749999916666668	5e-05
2	3	91	4.385372161865234	1.405350685119629	2.9800214767456055	0.0	3.3059753059752754	3.3059753059752754	0.48261190778764335	5e-05
2	4	92	4.913553714752197	1.3694547414779663	3.5440988540649414	1.0	0.2835649571656414	0.2376872298387096	0.2835649571656414	5e-05
2	5	93	5.222886085510254	1.4866197109222412	3.7362661361694336	1.0	0.29242287900786446	0.29242287900786446	0.6322222172222223	5e-05
2	6	94	3.985067367553711	1.4213731288909912	2.5636942386627197	0.0	1.5965909299242425	1.5965909299242425	0.27260177846790895	5e-05
2	7	95	4.583306312561035	1.3814518451690674	3.201854705810547	0.0	0.6556861729542552	0.6556861729542552	0.42063490211640203	5e-05
2	8	96	5.437047958374023	1.4432785511016846	3.9937691688537598	0.0	0.40805871959532175	5.588888955555556	0.40805871959532175	5e-05
2	9	97	4.176333427429199	1.3800077438354492	2.796325445175171	1.0	0.19565216847826095	4.166666678351305e-08	0.19565216847826095	5e-05
2	10	98	5.219363212585449	1.4563162326812744	3.763047218322754	1.0	0.08487867862866305	0.08487867862866305	0.4750249286244982	5e-05
2	11	99	5.628662109375	1.4271221160888672	4.201539993286133	0.0	0.33384100231982394	2.5019841428571423	0.33384100231982394	5e-05
2	12	100	4.946452617645264	1.4424270391464233	3.504025459289551	1.0	0.25000008333333334	0.25000008333333334	0.42049363910004967	5e-05
2	13	101	4.586953639984131	1.3725439310073853	3.214409828186035	1.0	0.2554334067553692	0.2554334067553692	0.621693119047619	5e-05
2	14	102	4.143000602722168	1.3974449634552002	2.7455556392669678	0.0	0.4791666597222222	0.6507936666666666	0.4791666597222222	5e-05
2	15	103	5.09446907043457	1.3254354000091553	3.769033670425415	0.0	0.34180893014947866	0.4108254367508759	0.34180893014947866	5e-05
2	16	104	4.892627716064453	1.3631591796875	3.529468536376953	0.0	0.47794116911764706	0.013888902777777767	0.47794116911764706	5e-05
2	17	105	4.133242130279541	1.3072303533554077	2.8260116577148438	1.0	0.14942529885057473	0.14942529885057473	0.439999995	5e-05
2	18	106	3.9780781269073486	1.3682961463928223	2.6097819805145264	0.0	0.5619842122993428	0.20370372222222213	0.5619842122993428	5e-05
2	19	107	4.326648712158203	1.4167582988739014	2.9098901748657227	0.0	4.658730194444445	4.658730194444445	0.14999998333333342	5e-05
2	20	108	4.361299514770508	1.4762089252471924	2.8850908279418945	0.0	3.2242063670634913	3.2242063670634913	0.34507233598143605	5e-05
2	21	109	5.7309675216674805	1.3639280796051025	4.367039203643799	0.0	0.5349650606060606	0.5349650606060606	0.37844933206249914	5e-05
2	22	110	4.975085258483887	1.4305880069732666	3.544497013092041	0.0	0.3619047577380952	1.105009289424861	0.3619047577380952	5e-05
2	23	111	2.8131966590881348	1.2627722024917603	1.550424337387085	0.0	0.6171390827486295	2.9166667499999996	0.6171390827486295	5e-05
2	24	112	4.7874956130981445	1.4643943309783936	3.32310152053833	0.0	0.7182540396825396	0.7182540396825396	0.5146062239010989	5e-05
2	25	113	5.082422256469727	1.4597198963165283	3.6227025985717773	0.0	1.2233312999186001	1.2233312999186001	0.5616405732964046	5e-05
2	26	114	4.71464204788208	1.3397345542907715	3.3749074935913086	0.0	1.0773268141455823	1.0773268141455823	0.4195367811720076	5e-05
2	27	115	4.555539131164551	1.4439992904663086	3.111539840698242	1.0	0.16071426785714282	0.9436698766025637	0.16071426785714282	5e-05
2	28	116	4.217795372009277	1.4635145664215088	2.7542805671691895	0.0	0.347218139911534	1.23333335	0.347218139911534	5e-05
2	29	117	4.695638656616211	1.382049322128296	3.313589096069336	1.0	0.14896247903007886	0.23589744871794874	0.14896247903007886	5e-05
2	30	118	3.5936851501464844	1.3838444948196411	2.209840774536133	1.0	0.13129697998120304	2.8333333888888887	0.13129697998120304	5e-05
2	31	119	3.632009506225586	1.3682810068130493	2.263728618621826	0.0	0.5116013155228757	0.5116013155228757	0.1702898442028986	5e-05
2	32	120	3.92995023727417	1.2714442014694214	2.658505916595459	1.0	0.31919264814553894	0.06919793224263	0.31919264814553894	5e-05
2	33	121	4.361361503601074	1.3840396404266357	2.9773218631744385	1.0	0.18192219392421594	0.18192219392421594	0.2753205080128205	5e-05
2	34	122	5.894712448120117	1.4825737476348877	4.412138938903809	1.0	0.12269818471867	5.833333416666666	0.12269818471867	5e-05
2	35	123	4.373526096343994	1.336958885192871	3.036567211151123	1.0	0.11458332291666669	0.1458333446969695	0.11458332291666669	5e-05
2	36	124	4.086371421813965	1.4430632591247559	2.64330792427063	0.0	0.525089600358423	0.013118752317958116	0.525089600358423	5e-05
2	37	125	3.763026714324951	1.3906446695327759	2.372382164001465	0.0	0.5019442013378546	4.564285797619047	0.5019442013378546	5e-05
2	38	126	4.292086601257324	1.4367575645446777	2.8553292751312256	0.0	1.204861138888889	1.204861138888889	0.5707372197709007	5e-05
2	39	127	4.787222862243652	1.346855878829956	3.4403672218322754	1.0	0.08542840556597886	0.08542840556597886	0.018942615586814426	5e-05
2	40	128	5.081317901611328	1.3813354969024658	3.6999826431274414	0.0	1.935606106060606	1.935606106060606	0.13914140404040407	5e-05
2	41	129	5.793789863586426	1.5623652935028076	4.231424808502197	1.0	0.17818896194246925	1.2313816949662282	0.17818896194246925	5e-05
2	42	130	4.497847557067871	1.3544237613677979	3.143423557281494	1.0	0.28571432142857134	0.28571432142857134	0.09935436370157813	5e-05
2	43	131	4.27731990814209	1.3680472373962402	2.9092729091644287	1.0	0.0036549615009746628	1.5151515153633e-08	0.0036549615009746628	5e-05
2	44	132	4.360952854156494	1.3068100214004517	3.054142951965332	0.0	0.21176471176470582	0.21176471176470582	0.04898337075128545	5e-05
2	45	133	5.163751602172852	1.3752224445343018	3.788529396057129	1.0	0.32499999166666677	3.4449229900210074	0.32499999166666677	5e-05
2	46	134	4.7615861892700195	1.3717477321624756	3.389838218688965	1.0	0.23620073684587806	0.23620073684587806	0.333333303030303	5e-05
2	47	135	5.85051155090332	1.4693677425384521	4.381144046783447	1.0	0.030728401413659512	0.030728401413659512	0.3759821496663668	5e-05
2	48	136	3.9081947803497314	1.38077974319458	2.5274150371551514	1.0	7.936507895323075e-09	7.936507895323075e-09	0.29709553664777966	5e-05
2	49	137	4.772470474243164	1.3843517303466797	3.3881187438964844	1.0	0.24566292377124524	0.02876991269841267	0.24566292377124524	5e-05
2	50	138	4.442669868469238	1.4440624713897705	2.9986071586608887	0.0	0.5599704757938783	0.038461576923076946	0.5599704757938783	5e-05
2	51	139	5.358192443847656	1.4225718975067139	3.9356203079223633	0.0	0.36166668666666657	0.36166668666666657	0.08888887777777779	5e-05
2	52	140	5.05929708480835	1.3440839052200317	3.7152132987976074	1.0	0.08752452351385476	0.37942835587761675	0.08752452351385476	5e-05
2	53	141	4.529750347137451	1.3235431909561157	3.206207036972046	1.0	0.17307691117216117	0.461300322755418	0.17307691117216117	5e-05
2	54	142	4.083618640899658	1.3868976831436157	2.696721076965332	0.0	1.3169643169642855	1.3169643169642855	0.3024691305114639	5e-05
2	55	143	4.290706634521484	1.3340821266174316	2.956624746322632	1.0	0.18990858334276206	0.18990858334276206	0.2830387066498317	5e-05
2	56	144	3.824030876159668	1.3744118213653564	2.4496190547943115	0.0	0.4965986360544218	0.2380952499999999	0.4965986360544218	5e-05
2	57	145	4.036283493041992	1.337355375289917	2.698927879333496	0.0	0.7648629957453494	2.3809524285714283	0.7648629957453494	5e-05
2	58	146	3.893784523010254	1.3967595100402832	2.4970250129699707	0.0	0.48214285119047623	0.026406404820261464	0.48214285119047623	5e-05
2	59	147	3.696146011352539	1.3407230377197266	2.3554229736328125	1.0	0.1524296892583119	0.1524296892583119	0.4559572450249276	5e-05
2	60	148	4.276669979095459	1.3735548257827759	2.9031152725219727	0.0	2.626984150793651	2.626984150793651	0.3242055344827586	5e-05
2	61	149	4.366942405700684	1.4193376302719116	2.9476048946380615	1.0	0.23301785351003756	0.23301785351003756	0.43056089410256415	5e-05
2	62	150	5.322739601135254	1.4041081666946411	3.9186315536499023	1.0	0.14710040236354782	0.14710040236354782	0.17286041546309616	5e-05
2	63	151	4.90566349029541	1.4878885746002197	3.4177746772766113	0.0	2.6528139004329003	2.6528139004329003	0.43055554166666676	5e-05
2	64	152	4.3209228515625	1.4077787399291992	2.913144111633301	0.0	4.476190523809524	4.476190523809524	0.11483253110047849	5e-05
2	65	153	4.203753471374512	1.5432372093200684	2.6605160236358643	0.0	0.4940812036871175	0.7333333555555557	0.4940812036871175	5e-05
2	66	154	4.990279674530029	1.417994499206543	3.5722851753234863	0.0	1.8333334166666666	1.8333334166666666	0.3333333294573643	5e-05
2	67	155	4.528947830200195	1.5038282871246338	3.0251195430755615	1.0	0.14723706149732627	0.4479637058496368	0.14723706149732627	5e-05
2	68	156	4.1970977783203125	1.3336901664733887	2.8634073734283447	0.0	1.7222222777777776	1.7222222777777776	0.03472219097222218	5e-05
2	69	157	4.30430269241333	1.406367301940918	2.897935390472412	0.0	1.0396825851370854	1.0396825851370854	0.3749999875	5e-05
2	70	158	5.04909610748291	1.378897786140442	3.670198440551758	0.0	0.4427116475538979	2.3566827842190015	0.4427116475538979	5e-05
2	71	159	4.651532173156738	1.3524107933044434	3.299121141433716	1.0	0.3065475982142856	0.6381579197368419	0.3065475982142856	5e-05
2	72	160	4.840873718261719	1.401962399482727	3.4389114379882812	0.0	4.589881035714287	4.589881035714287	0.5055999351503759	5e-05
2	73	161	4.465617656707764	1.5165988206863403	2.949018716812134	0.0	0.5963663192355709	0.45226278942752646	0.5963663192355709	5e-05
2	74	162	4.556973457336426	1.375211477279663	3.181762218475342	0.0	1.00000003030303	1.00000003030303	0.5673952613843352	5e-05
2	75	163	3.7617053985595703	1.4963897466659546	2.265315532684326	1.0	0.3818443772032061	0.3818443772032061	0.04429180143467648	5e-05
2	76	164	4.149886608123779	1.2868012189865112	2.8630852699279785	0.0	0.2777777888888888	0.2777777888888888	0.13034186111111112	5e-05
2	77	165	4.147732734680176	1.401681661605835	2.746051073074341	0.0	0.5320166077553605	0.13870022817252994	0.5320166077553605	5e-05
2	78	166	4.492461681365967	1.4826323986053467	3.00982928276062	1.0	2.7777777633630762e-08	2.7777777633630762e-08	0.17382648874316997	5e-05
2	79	167	4.538212776184082	1.349675178527832	3.18853759765625	1.0	0.04383119913419916	0.04383119913419916	0.0994047063492064	5e-05
2	80	168	4.463130474090576	1.3896074295043945	3.0735230445861816	1.0	0.12421209825732286	0.12421209825732286	0.1388888819444444	5e-05
2	81	169	4.38739013671875	1.3571405410766602	3.030249834060669	1.0	0.2860340005480453	0.2860340005480453	0.14542150895354342	5e-05
2	82	170	4.360482215881348	1.4282097816467285	2.93227219581604	1.0	0.01576301196400287	0.01666668333333332	0.01576301196400287	5e-05
2	83	171	4.3462934494018555	1.4620846509933472	2.8842086791992188	1.0	0.01580670628290637	0.9884716884057969	0.01580670628290637	5e-05
2	84	172	4.656491279602051	1.3655505180358887	3.290940999984741	0.0	0.5000000333333331	0.5000000333333331	0.7049171705083143	5e-05
2	85	173	4.2034454345703125	1.3707481622695923	2.8326973915100098	0.0	0.31718893778622903	1.0204081579701096e-08	0.31718893778622903	5e-05
2	86	174	4.936285018920898	1.4358704090118408	3.5004148483276367	0.0	1.1721445606060605	1.1721445606060605	0.5490697906882632	5e-05
2	87	175	3.6493005752563477	1.3563045263290405	2.2929959297180176	0.0	0.3870152924955792	0.3870152924955792	0.10218252301587305	5e-05
2	88	176	5.321839809417725	1.4491448402404785	3.872694969177246	0.0	0.40277778472222225	0.40277778472222225	0.09502260972850674	5e-05
3	1	177	4.810058116912842	1.3534072637557983	3.456650733947754	1.0	0.02393159829059825	0.01562501562499996	0.02393159829059825	5e-05
3	2	178	4.739336013793945	1.4034974575042725	3.335838794708252	0.0	0.6319048192916267	1.923076919929656e-08	0.6319048192916267	5e-05
3	3	179	3.909395933151245	1.3600904941558838	2.5493054389953613	0.0	1.89040409040404	1.89040409040404	0.49999998437500004	5e-05
3	4	180	5.064306259155273	1.4275606870651245	3.6367454528808594	0.0	0.3796296203703704	0.29000001	0.3796296203703704	5e-05
3	5	181	3.8249850273132324	1.4082250595092773	2.416759967803955	1.0	0.3043478115942029	3.204761946428571	0.3043478115942029	5e-05
3	6	182	4.250576019287109	1.3589481115341187	2.8916280269622803	0.0	1.4021164497354495	1.4021164497354495	0.17047293570472544	5e-05
3	7	183	3.950852632522583	1.310034990310669	2.640817642211914	1.0	0.20370372222222222	0.20370372222222222	0.27407407037037035	5e-05
3	8	184	5.055777072906494	1.360482096672058	3.6952948570251465	1.0	0.2162965619207904	0.2162965619207904	0.10320375210084032	5e-05
3	9	185	4.840997219085693	1.3655753135681152	3.475421905517578	0.0	0.3673006744983957	0.37629269496552836	0.3673006744983957	5e-05
3	10	186	3.6927881240844727	1.4218400716781616	2.2709479331970215	0.0	0.8229166979166664	0.8229166979166664	0.17241377586206907	5e-05
3	11	187	4.613997936248779	1.3846111297607422	3.229386806488037	0.0	15.000000333333332	15.000000333333332	0.4722179272907342	5e-05
3	12	188	5.1506242752075195	1.3143489360809326	3.836275577545166	0.0	0.9285714999999999	0.9285714999999999	0.09259255092592585	5e-05
3	13	189	5.189339637756348	1.3951153755187988	3.794224262237549	1.0	8.333333430717479e-09	8.333333430717479e-09	0.37901078338237354	5e-05
3	14	190	3.2883543968200684	1.357930064201355	1.9304242134094238	0.0	0.5476190396825397	1.5000000624999998	0.5476190396825397	5e-05
3	15	191	4.122507095336914	1.4592211246490479	2.663285732269287	1.0	0.15686273529411773	3.6250001249999997	0.15686273529411773	5e-05
3	16	192	4.807348251342773	1.4077110290527344	3.39963698387146	0.0	0.22435735330103843	0.10000005000000001	0.22435735330103843	5e-05
3	17	193	4.026406764984131	1.2171745300292969	2.809232234954834	1.0	0.05665262981442576	0.09848487626262632	0.05665262981442576	5e-05
3	18	194	3.9078962802886963	1.4547126293182373	2.453183650970459	0.0	0.5909091136363636	0.5909091136363636	0.10292860172152796	5e-05
3	19	195	3.965385913848877	1.3485054969787598	2.616880416870117	1.0	0.09999997500000002	0.16024599249948546	0.09999997500000002	5e-05
3	20	196	3.9085123538970947	1.4245712757110596	2.483941078186035	0.0	0.7620885747201336	0.7620885747201336	0.3979314853128992	5e-05
3	21	197	5.456871032714844	1.364032506942749	4.092838287353516	0.0	0.4518793101067169	1.5189394189393939	0.4518793101067169	5e-05
3	22	198	3.530879497528076	1.3502731323242188	2.1806063652038574	1.0	0.2760477549249254	0.1925926148148148	0.2760477549249254	5e-05
3	23	199	4.24304723739624	1.3940593004226685	2.8489880561828613	1.0	0.2500000312499999	0.2500000312499999	0.3237108248571604	5e-05
3	24	200	3.802577495574951	1.3559404611587524	2.4466371536254883	1.0	0.04268292073170732	3.6000000666666665	0.04268292073170732	5e-05
3	25	201	4.178523063659668	1.3186323642730713	2.8598904609680176	1.0	0.004891298913043518	1.1235431386946388	0.004891298913043518	5e-05
3	26	202	4.831221580505371	1.3632714748382568	3.4679503440856934	1.0	0.13157897368421034	0.13157897368421034	0.18037378303837492	5e-05
3	27	203	4.641919136047363	1.415860891342163	3.226058006286621	0.0	0.43445766859066853	0.13032582769423562	0.43445766859066853	5e-05
3	28	204	4.797980308532715	1.3613841533660889	3.436596393585205	0.0	0.6186869242424242	0.6186869242424242	0.27867744534412964	5e-05
3	29	205	4.662503242492676	1.369856595993042	3.292646884918213	0.0	1.045454568181818	1.045454568181818	0.042553180851063854	5e-05
3	30	206	4.613539218902588	1.3833467960357666	3.2301924228668213	0.0	0.32727272363636367	0.08887570087670404	0.32727272363636367	5e-05
